Frame,Bone Name,Quaternion W,Quaternion X,Quaternion Y,Quaternion Z
10,親指１.L,0.8149030804634094,0.06697655469179153,0.0688682496547699,-0.5715806484222412
10,人指１.L,0.9879469275474548,-0.031071919947862625,0.023065172135829926,0.1498793214559555
10,人指１.L,0.9879469275474548,-0.031071919947862625,0.023065172135829926,0.1498793214559555
10,人指１.L,0.9879469275474548,-0.031071919947862625,0.023065172135829926,0.1498793214559555
10,人指１.L,0.9879469275474548,-0.031071919947862625,0.023065172135829926,0.1498793214559555
11,親指０.L,0.9817900061607361,0.11859052628278732,-0.12102002650499344,0.08590112626552582
11,親指１.L,0.9927236437797546,0.06705034524202347,0.03527889773249626,-0.09359399229288101
11,人指１.L,0.9615148305892944,0.24037300050258636,-0.003481871448457241,0.13303488492965698
11,人指１.L,0.9615148305892944,0.24037300050258636,-0.003481871448457241,0.13303488492965698
11,人指１.L,0.9615148305892944,0.24037300050258636,-0.003481871448457241,0.13303488492965698
11,人指１.L,0.9615148305892944,0.24037300050258636,-0.003481871448457241,0.13303488492965698
12,親指０.L,0.9978092908859253,-0.04319017007946968,0.04986580088734627,0.004970487207174301
12,親指１.L,0.8596360087394714,-0.002009269315749407,-0.06680938601493835,-0.5065160393714905
12,人指１.L,0.6404148936271667,0.7677283883094788,0.019291378557682037,0.009477568790316582
12,人指１.L,0.6404148936271667,0.7677283883094788,0.019291378557682037,0.009477568790316582
12,人指１.L,0.6404148936271667,0.7677283883094788,0.019291378557682037,0.009477568790316582
12,人指１.L,0.6404148936271667,0.7677283883094788,0.019291378557682037,0.009477568790316582
13,親指０.L,0.9698407053947449,0.06617577373981476,-0.11113837361335754,-0.20658762753009796
13,親指１.L,0.870627760887146,0.012803593650460243,-0.08081705123186111,-0.4850897490978241
13,人指１.L,0.9893385767936707,-0.03237900137901306,0.009967909194529057,0.14163902401924133
13,人指１.L,0.9893385767936707,-0.03237900137901306,0.009967909194529057,0.14163902401924133
13,人指１.L,0.9893385767936707,-0.03237900137901306,0.009967909194529057,0.14163902401924133
13,人指１.L,0.9893385767936707,-0.03237900137901306,0.009967909194529057,0.14163902401924133
14,親指０.L,0.8260748386383057,0.4443589448928833,0.3310275673866272,-0.10279787331819534
14,親指１.L,0.9609470367431641,-0.16636405885219574,0.07312127947807312,-0.20870313048362732
14,人指１.L,0.9893385767936707,-0.03237900137901306,0.009967909194529057,0.14163902401924133
14,人指１.L,0.9893385767936707,-0.03237900137901306,0.009967909194529057,0.14163902401924133
14,人指１.L,0.9893385767936707,-0.03237900137901306,0.009967909194529057,0.14163902401924133
14,人指１.L,0.9893385767936707,-0.03237900137901306,0.009967909194529057,0.14163902401924133
15,親指０.L,0.999470591545105,0.006387426517903805,0.011452572420239449,0.02977529913187027
15,親指１.L,0.97968989610672,0.007204901892691851,0.061558227986097336,0.1906999945640564
15,人指１.L,0.9923132061958313,-0.03535334765911102,0.02109406888484955,0.11670421063899994
15,人指１.L,0.9923132061958313,-0.03535334765911102,0.02109406888484955,0.11670421063899994
15,人指１.L,0.9923132061958313,-0.03535334765911102,0.02109406888484955,0.11670421063899994
15,人指１.L,0.9923132061958313,-0.03535334765911102,0.02109406888484955,0.11670421063899994
16,親指０.L,0.9976551532745361,-0.043394505977630615,0.016353789716959,0.0503360815346241
16,親指１.L,0.9535501003265381,0.02747267112135887,0.0824357271194458,0.2884300649166107
16,人指１.L,0.58719801902771,0.8085538148880005,-0.033445172011852264,-0.017929062247276306
16,人指１.L,0.58719801902771,0.8085538148880005,-0.033445172011852264,-0.017929062247276306
16,人指１.L,0.58719801902771,0.8085538148880005,-0.033445172011852264,-0.017929062247276306
16,人指１.L,0.58719801902771,0.8085538148880005,-0.033445172011852264,-0.017929062247276306
17,親指０.L,0.9903408288955688,-0.06190135329961777,0.08873359858989716,-0.08671613782644272
17,親指１.L,0.8424504995346069,0.001763613661751151,-0.029443247243762016,-0.5379660129547119
17,人指１.L,0.6512539982795715,0.7478191256523132,0.1242101863026619,-0.034739140421152115
17,人指１.L,0.6512539982795715,0.7478191256523132,0.1242101863026619,-0.034739140421152115
17,人指１.L,0.6512539982795715,0.7478191256523132,0.1242101863026619,-0.034739140421152115
17,人指１.L,0.6512539982795715,0.7478191256523132,0.1242101863026619,-0.034739140421152115
18,親指０.L,0.9985992908477783,0.02194199711084366,0.029380759224295616,0.038142140954732895
18,親指１.L,0.9810090661048889,0.03408465161919594,0.11457245796918869,0.1527501344680786
18,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
18,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
18,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
18,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
19,親指０.L,0.9985992908477783,0.02194199711084366,0.029380759224295616,0.038142140954732895
19,親指１.L,0.9810090661048889,0.03408465161919594,0.11457245796918869,0.1527501344680786
19,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
19,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
19,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
19,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
20,親指０.L,0.9985992908477783,0.02194199711084366,0.029380759224295616,0.038142140954732895
20,親指１.L,0.9810090661048889,0.03408465161919594,0.11457245796918869,0.1527501344680786
20,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
20,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
20,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
20,人指１.L,0.9961609244346619,-0.0004472602449823171,0.03382779657840729,0.08074081689119339
